datetime,date,time,depth,LightRaw,DO_mg.L,Temp_C,daylight
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.36,29.56,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.31,29.56,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.36,29.56,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.44,29.54,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.34,29.54,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.3,29.54,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.37,29.54,NA
2021-08-14T22:00:00Z,2021-08-14,NA,shallow,NA,6.4,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.34,29.5,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.4,29.5,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.4,29.5,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.35,29.5,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.42,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.4,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.37,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.42,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.42,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.37,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.4,29.52,NA
2021-08-14T23:00:00Z,2021-08-14,NA,shallow,NA,6.35,29.52,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.97,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.81,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.83,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.85,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.81,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.81,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.82,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.82,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.82,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.85,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.86,29.74,NA
2021-08-15T00:00:00Z,2021-08-15,NA,deep,NA,6.78,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.74,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.69,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.68,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.74,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.71,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.75,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.7,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.71,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.6,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.63,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.61,29.74,NA
2021-08-15T01:00:00Z,2021-08-15,NA,deep,NA,6.59,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.53,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.6,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.63,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.77,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.79,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.75,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.53,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.6,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.51,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.52,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.67,29.74,NA
2021-08-15T02:00:00Z,2021-08-15,NA,deep,NA,6.57,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.62,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.32,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.4,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.48,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.48,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.58,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.62,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.66,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.66,29.74,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.62,29.72,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.7,29.72,NA
2021-08-15T03:00:00Z,2021-08-15,NA,deep,NA,6.69,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.68,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.66,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.68,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.68,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.76,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.71,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.63,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.66,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.64,29.72,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.59,29.74,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.64,29.74,NA
2021-08-15T04:00:00Z,2021-08-15,NA,deep,NA,6.76,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.78,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.7,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.74,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.71,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.85,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.97,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.9,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.86,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.85,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.83,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,7.02,29.74,NA
2021-08-15T05:00:00Z,2021-08-15,NA,deep,NA,6.99,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.62,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.43,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.59,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.56,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.57,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.46,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.43,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.4,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.47,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.54,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.54,29.74,NA
2021-08-15T06:00:00Z,2021-08-15,NA,deep,NA,6.48,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.61,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.7,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.79,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.85,29.76,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.42,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.43,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.5,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.58,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.56,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.59,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.75,29.74,NA
2021-08-15T07:00:00Z,2021-08-15,NA,deep,NA,6.61,29.74,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.87,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.85,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.86,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.94,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.92,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.91,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.92,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.9,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.9,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.89,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.82,29.76,NA
2021-08-15T08:00:00Z,2021-08-15,NA,deep,NA,6.81,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.78,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.77,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.72,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.7,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.68,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.67,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.67,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.54,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.61,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.56,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.57,29.76,NA
2021-08-15T09:00:00Z,2021-08-15,NA,deep,NA,6.75,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.69,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.78,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.82,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.89,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.89,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.89,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.87,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.86,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.84,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.83,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.86,29.76,NA
2021-08-15T10:00:00Z,2021-08-15,NA,deep,NA,6.84,29.76,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.86,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.86,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.89,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.94,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.88,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.92,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.92,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.87,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.89,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.9,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.98,29.78,NA
2021-08-15T11:00:00Z,2021-08-15,NA,deep,NA,6.96,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,6.98,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,6.94,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.01,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.05,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.01,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.02,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.07,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.13,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.12,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.12,29.78,NA
2021-08-15T12:00:00Z,2021-08-15,NA,deep,NA,7.13,29.78,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.12,29.78,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.13,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.11,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.09,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.09,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.09,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.06,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.06,29.8,NA
2021-08-15T13:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.01,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.07,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.08,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.06,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.02,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.02,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.09,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.03,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.06,29.8,NA
2021-08-15T14:00:00Z,2021-08-15,NA,deep,NA,7.09,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.98,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.91,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.92,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.89,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.94,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.92,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.9,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.89,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.87,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.84,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.83,29.8,NA
2021-08-15T15:00:00Z,2021-08-15,NA,deep,NA,6.79,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.81,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.81,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.81,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.79,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.81,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.84,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.85,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.87,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.87,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.87,29.8,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.91,29.82,NA
2021-08-15T16:00:00Z,2021-08-15,NA,deep,NA,6.91,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.88,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.92,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.89,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.89,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.89,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.88,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.88,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.81,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.78,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.74,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.72,29.82,NA
2021-08-15T17:00:00Z,2021-08-15,NA,deep,NA,6.72,29.8,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.76,29.8,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.78,29.8,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.76,29.8,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.73,29.82,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.72,29.82,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.68,29.8,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.83,29.78,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,6.87,29.76,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,7.39,29.66,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,7.52,29.62,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,7.6,29.6,NA
2021-08-15T18:00:00Z,2021-08-15,NA,deep,NA,7.09,29.72,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.61,29.58,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.62,29.58,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.6,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.6,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.62,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.59,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.6,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.59,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.61,29.56,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.59,29.54,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.59,29.54,NA
2021-08-15T19:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.55,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.6,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.59,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.58,29.54,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.6,29.52,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.6,29.52,NA
2021-08-15T20:00:00Z,2021-08-15,NA,deep,NA,7.6,29.52,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.6,29.52,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.62,29.52,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.58,29.5,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.62,29.5,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.61,29.5,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.61,29.5,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.61,29.5,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.61,29.48,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.61,29.48,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.6,29.48,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.6,29.48,NA
2021-08-15T21:00:00Z,2021-08-15,NA,deep,NA,7.59,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.61,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.62,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.62,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.61,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.59,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.57,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.6,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.58,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.62,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.62,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.6,29.48,NA
2021-08-15T22:00:00Z,2021-08-15,NA,deep,NA,7.59,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.53,29.46,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.55,29.46,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.46,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.57,29.46,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.58,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.58,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.48,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.54,29.46,NA
2021-08-15T23:00:00Z,2021-08-15,NA,deep,NA,7.53,29.46,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.41,29.5,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.36,29.5,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.35,29.5,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.35,29.5,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.31,29.5,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.31,29.48,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.35,29.48,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.29,29.48,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.27,29.48,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.27,29.46,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.2,29.46,NA
2021-08-15T00:00:00Z,2021-08-15,NA,shallow,NA,6.32,29.46,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.27,29.46,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.25,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.26,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.22,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.23,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.31,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.27,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.27,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.31,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.22,29.44,NA
2021-08-15T01:00:00Z,2021-08-15,NA,shallow,NA,6.19,29.44,NA
